L,b,h,E,rho,damping_ratio,force_amplitude,excitation_frequency,observation_point,simulation_time,time_step,number_of_modes,f1,f2,f3,f4,peak_displacement,rms_displacement,sample_id,source_split,uncertainty_level,error_E,error_rho,error_h,E_nominal,rho_nominal,h_nominal,E_perturbed,rho_perturbed,h_perturbed
1.4761873041313958,0.0316228889883142,0.011331014384308669,188060221523.502,7851.384810654737,0.0282963942393295,8.28707247752084,22.68270468376243,0.65,2.0,0.002,4.0,11.539591976630325,46.1583679065213,103.85632778967293,184.6334716260852,0.0005419177307627953,0.0001905011325542382,429,train,0.025,-0.008536877020111522,-0.002447674990737248,0.003396711521424628,189679492020.11496,7870.649602848485,0.0112926564879087,188060221523.502,7851.384810654737,0.011331014384308669
2.1675410634666643,0.0690057128821397,0.009316333002336466,186552588761.92075,8025.0621375149185,0.0395566839730745,4.536004187419275,7.946724985382384,0.65,2.0,0.002,4.0,4.33526877797141,17.34107511188564,39.01741900174269,69.36430044754256,0.0013906869365516452,0.0005339559965064547,430,train,0.025,-0.001909104427512587,0.007937670490835047,0.002719951168988183,186909418360.05573,7961.863488649014,0.0092910617680194,186552588761.92075,8025.0621375149185,0.009316333002336466
1.3434216374942345,0.0740706233339558,0.006141232491081054,180413182474.44904,7732.326374274875,0.0150198775643359,1.1192341072891865,2.3092599684333246,0.65,2.0,0.002,4.0,7.453137964522583,29.81255185809033,67.07824168070324,119.25020743236132,0.00023353025686668623,0.00012940124506266316,431,train,0.025,-0.008964222665296196,-0.0077134597118683704,-0.006070360622013455,182045075062.4292,7792.43299221778,0.0061787396690618,180413182474.44904,7732.326374274875,0.006141232491081054
1.1090006299825912,0.0569785381956519,0.005698123468678351,211000791347.99527,7752.1960202651035,0.0127907530890126,1.0080379576595608,5.759301810870488,0.65,2.0,0.002,4.0,10.960419910349927,43.84167964139971,98.64377919314933,175.36671856559883,0.0001829028814299538,9.68122296627795e-05,432,train,0.025,-0.02026801158753057,-0.016696868379301344,0.011155690107269307,215365828454.6727,7883.831314040248,0.0056352582737025,211000791347.99527,7752.1960202651035,0.005698123468678351
1.7721792350206094,0.0595689159061533,0.00990799320783125,185193463530.1797,7584.255671962219,0.0172259615307302,2.343504493890504,9.969871382819909,0.65,2.0,0.002,4.0,7.068967934005926,28.275871736023703,63.62071140605333,113.10348694409481,0.0006780973394088986,0.00027503735755725735,433,train,0.025,-0.005545164423895999,-0.014273051371992819,0.0031336205287428643,186226117974.37143,7694.0735794211905,0.0098770423053001,185193463530.1797,7584.255671962219,0.00990799320783125
1.720356076863504,0.0486687161708634,0.009994107646225712,199442694711.7624,7737.301831863095,0.0207337871922908,4.6949165867464,8.258591642151082,0.65,2.0,0.002,4.0,7.77411359733823,31.09645438935292,69.96702237604407,124.38581755741168,0.006140693327590395,0.0033714297021470306,434,train,0.025,0.012776977123671363,-0.01212888188273143,0.016339494096187224,196926568451.613,7832.298859601453,0.0098334343044627,199442694711.7624,7737.301831863095,0.009994107646225712
2.695376309354894,0.0734556417090402,0.01658808204640195,208545444673.74777,7851.114563717521,0.0298244804420715,2.094401938636657,3.075117878296924,0.65,2.0,0.002,4.0,5.336067462567333,21.34426985026933,48.024607163106,85.37707940107732,0.00047667008083981314,0.0002407131267277256,435,train,0.025,0.02137524298125248,0.004869726453692037,0.00844738294957898,204181025638.5622,7813.067064349787,0.016449129946556,208545444673.74777,7851.114563717521,0.01658808204640195
2.519474456733035,0.0232651316302209,0.0049753893655306225,181191730605.37665,7787.8495468033725,0.0167189034992577,4.102253757301883,2.826162525763609,0.65,2.0,0.002,4.0,1.7143394467090798,6.857357786836319,15.429055020381718,27.429431147345277,0.06533951638222663,0.030662667547402503,436,train,0.025,-0.022371200483847234,0.022275994551095326,-0.005375763286752811,185337963340.5357,7618.147729491775,0.0050022804410758,181191730605.37665,7787.8495468033725,0.0049753893655306225
2.8676593617265658,0.0288764536751861,0.019201650588443572,217646156263.48224,7678.4838887207,0.0096136273950378,9.775239605662254,3.775022990265588,0.65,2.0,0.002,4.0,5.6370314133992245,22.548125653596898,50.733282720593024,90.19250261438759,0.0057796033573389504,0.002985441758178842,437,train,0.025,0.021195020027271496,0.003948876237512128,-0.024769060057833622,213128885271.7573,7648.281770579062,0.0196893369580566,217646156263.48224,7678.4838887207,0.019201650588443572
2.0221334109129563,0.0717749608582042,0.005937480994507963,178828179435.35312,7731.183392641441,0.016905696492639,7.119393712706295,3.716273248577108,0.65,2.0,0.002,4.0,3.166699595446305,12.66679838178522,28.500296359016748,50.66719352714088,0.03057656449637501,0.014765862473254421,438,train,0.025,-0.023072900033828215,0.009020940283496098,0.003133400691596655,183051713317.75467,7662.064367533616,0.0059189346007365,178828179435.35312,7731.183392641441,0.005937480994507963
1.8073462199800328,0.0294330535262202,0.015836208135359957,195072454209.63428,7951.556755314998,0.0263434788046009,4.183595528628508,11.835024012614308,0.65,2.0,0.002,4.0,10.888539656738255,43.55415862695302,97.9968569106443,174.21663450781207,0.0020862572679301475,0.0010763272018737872,439,train,0.025,-0.023673378139696284,0.012172998061119267,0.017607266853459088,199802453238.38556,7855.926576333001,0.0155622003214728,195072454209.63428,7951.556755314998,0.015836208135359957
1.8184304007205463,0.0617978180900831,0.009500115656151694,201823986370.278,7681.883921951572,0.0348327887488982,3.487126414596952,2.047830567320086,0.65,2.0,0.002,4.0,6.677552321162888,26.71020928465155,60.09797089046599,106.8408371386062,0.0006887009999976665,0.00038774833130053593,440,train,0.025,-0.00017912587803458615,-0.0017121279821372517,-0.024726344558268627,201860144745.94583,7695.058847528619,0.0097409743441176,201823986370.278,7681.883921951572,0.009500115656151694
2.7607606002553844,0.0521720247866825,0.014598205502843428,193663953132.27875,7555.708940454149,0.0317555424000889,3.018076412707354,5.949744303221089,0.65,2.0,0.002,4.0,4.397015704052835,17.58806281621134,39.573141336475516,70.35225126484536,0.0018925586960719387,0.000804414250879445,441,train,0.025,0.014332485624679965,-0.00846419666269473,0.01893818098912698,190927487660.03503,7620.207878548802,0.0143268804479113,193663953132.27875,7555.708940454149,0.014598205502843428
1.2649027962884087,0.0268510642438712,0.016388458793028256,203717316751.0747,7833.156051166986,0.0458267805881972,6.629944533025064,21.983852356524583,0.65,2.0,0.002,4.0,23.68637749784535,94.7455099913814,213.17739748060814,378.9820399655256,0.0006933574872345132,0.00042614764497631144,442,train,0.025,-0.006346970622097348,0.003253895531535278,-0.011482910590033625,205018563550.91696,7807.750446876551,0.0165788320390195,203717316751.0747,7833.156051166986,0.016388458793028256
1.3559747560464126,0.0328749222447729,0.017687832516799864,177288212994.61127,8056.895764195271,0.0075014638521793,3.977418834085114,34.09100435129919,0.65,2.0,0.002,4.0,20.462407124679764,81.84962849871906,184.16166412211788,327.3985139948762,8.523451670660638e-05,3.0277221674991014e-05,443,train,0.025,-0.016970584370754067,0.0137453951690664,-0.0001704760576859199,180348838168.92447,7947.652144798733,0.0176908483828893,177288212994.61127,8056.895764195271,0.017687832516799864
1.999750194406028,0.0264769372566355,0.010333703527930478,195403583095.03232,8066.208740810178,0.0199801437959954,0.1787625742879149,2.004085784542894,0.65,2.0,0.002,4.0,5.767203676883808,23.068814707535232,51.90483309195427,92.27525883014093,0.0001045770839500007,5.7239827224376305e-05,444,train,0.025,0.001824396187612537,0.023270797674086775,0.023178995611107686,195047738744.0652,7882.770386045237,0.0100996048318589,195403583095.03232,8066.208740810178,0.010333703527930478
2.587784774791196,0.0763716007946656,0.01794951326887191,213313326409.00385,7737.772772124676,0.0284491474394732,4.012710467408262,10.982491740181295,0.65,2.0,0.002,4.0,6.381556692337155,25.52622676934862,57.4340102310344,102.10490707739449,0.0003399507936216892,0.0001229411940254673,445,train,0.025,0.017782106085120177,-0.015619535361748323,0.004713634715078996,209586438132.1357,7860.550925264671,0.0178653027575983,213313326409.00385,7737.772772124676,0.01794951326887191
1.131044173907962,0.0671250034151505,0.009063118347846826,216995862722.53702,7719.038249301599,0.0069313366311348,9.642756180146677,27.54727618919174,0.65,2.0,0.002,4.0,17.033029612430013,68.13211844972005,153.2972665118701,272.5284737988802,0.0003199316416632336,0.00012058423361364822,446,train,0.025,0.018907371232776873,-0.006276803177553115,-0.019944691703220753,212969175460.95825,7767.795170711704,0.0092475580420022,216995862722.53702,7719.038249301599,0.009063118347846826
2.2314696892808987,0.0453011105192142,0.00968459102393988,216411765068.50427,7795.7226454682905,0.0273410053675629,1.2229855999382782,2.724687206184586,0.65,2.0,0.002,4.0,4.646658963756252,18.58663585502501,41.81993067380626,74.34654342010003,0.0010631465546377021,0.000540276438019535,447,train,0.025,0.015548145111996092,-0.0009118224318914181,0.003219634017958928,213098478993.9605,7802.837447685492,0.0096535102539336,216411765068.50427,7795.7226454682905,0.00968459102393988
1.8301250484728508,0.0497858712684936,0.008506727843217586,217344911759.11798,8026.7362408220615,0.0180876271236792,9.317767294706776,9.96685982812107,0.65,2.0,0.002,4.0,5.9928789418094395,23.971515767237758,53.93591047628497,95.88606306895103,0.003137911891038405,0.0012272381724211373,448,train,0.025,0.02410721481589222,0.005360571524703606,-0.003751030716694931,212228669630.2505,7983.937771349957,0.008538756982943,217344911759.11798,8026.7362408220615,0.008506727843217586
2.164880321746148,0.0412775864413065,0.014277735846284756,200600788402.80414,7640.271261492832,0.0380630262892566,4.624433130046953,8.616125788820137,0.65,2.0,0.002,4.0,7.078361517645642,28.313446070582568,63.70525365881079,113.25378428233027,0.0020561293897747375,0.0009307110933005626,449,train,0.025,-0.006500781607640111,-0.004119035367297719,-0.019080045841066564,201913383210.71677,7671.871973484997,0.0145554545870431,200600788402.80414,7640.271261492832,0.014277735846284756
2.509119164972493,0.0502089412780083,0.012501925728614145,191170264701.31143,7740.875390891963,0.0414173802238299,8.56927028733607,2.8721139574809,0.65,2.0,0.002,4.0,4.474852511174972,17.899410044699888,40.27367260057474,71.59764017879955,0.00615560177444007,0.0031296307693305537,450,train,0.025,0.01473752792087859,0.016885842909352057,-0.010780143271329557,188393805729.25595,7612.334702924963,0.0126381669793384,191170264701.31143,7740.875390891963,0.012501925728614145
2.148742340862888,0.0534997332101425,0.005100280053653576,212345894138.8044,7994.876814927358,0.0385111026219265,4.989818950959394,3.5221337847658964,0.65,2.0,0.002,4.0,2.581491147221313,10.325964588885252,23.233420324991823,41.30385835554101,0.0226733885613305,0.010522063909787908,451,train,0.025,-0.009810169079502795,0.01871671281674066,-0.02380148222360223,214449681776.07327,7847.98827224657,0.0052246340890489,212345894138.8044,7994.876814927358,0.005100280053653576
1.235008764505203,0.0235894602390379,0.01768717186111926,186420796640.4788,7799.767436906818,0.0462085186045419,5.717736324138301,23.2679803245974,0.65,2.0,0.002,4.0,25.70714950897646,102.82859803590584,231.36434558078815,411.31439214362337,0.00046535171415198025,0.00027135323157064287,452,train,0.025,0.0010228721883613846,-0.001816214265924948,0.009506338478922988,186230306838.9832,7813.959261190348,0.017520614964904,186420796640.4788,7799.767436906818,0.01768717186111926
1.1578570904869208,0.0579934995384237,0.012937463112975485,177194081343.89615,7747.404766126083,0.0077629809197518,5.745319175277154,4.846639731340195,0.65,2.0,0.002,4.0,20.927383936426594,83.70953574570638,188.34645542783937,334.8381429828255,8.193713141269913e-05,4.8592121158862136e-05,453,train,0.025,-0.016830414992527278,0.008416537039757688,-0.006163299606256179,180227382992.6801,7682.742677811356,0.0130176950678616,177194081343.89615,7747.404766126083,0.012937463112975485
1.0606544573722343,0.0410594092443626,0.018905412800041335,204260489373.89578,7748.336825298654,0.0267581343380165,1.062678156319118,20.725860482659467,0.65,2.0,0.002,4.0,39.12510482058913,156.50041928235652,352.1259433853022,626.0016771294261,6.141668511447584e-06,3.2730444366122067e-06,454,train,0.025,0.005935738908482102,-0.022995249506361205,-0.0019136401407745308,203055206683.0175,7930.705374138406,0.0189416603215656,204260489373.89578,7748.336825298654,0.018905412800041335
1.2575639410950794,0.0496855265632851,0.011183793013648803,206770851937.93927,7732.694366801724,0.0098335382277064,3.0378126893004693,30.38285418951353,0.65,2.0,0.002,4.0,16.58202091306207,66.32808365224828,149.23818821755864,265.3123346089931,8.29570910492614e-05,2.9816852610867566e-05,455,train,0.025,0.0011125446991186061,-0.01428367985725067,-0.018018817291043966,206541065770.06647,7844.74621023003,0.0113890094948627,206770851937.93927,7732.694366801724,0.011183793013648803
2.233866941854824,0.0325111636162381,0.01146279159438756,177440086404.98334,7653.361072141305,0.0328708054270102,2.9132767965313238,1.4683315966020605,0.65,2.0,0.002,4.0,5.015391236189208,20.06156494475683,45.13852112570288,80.24625977902733,0.001575682173211189,0.0009181689792756301,456,train,0.025,-0.015576284849384931,-0.007792946096832599,-0.020159492534751428,180247675542.67557,7713.471741643373,0.0116986300393323,177440086404.98334,7653.361072141305,0.01146279159438756
1.4417576696990804,0.0503824441691937,0.018615015198267186,216430612553.34055,7762.481478936775,0.0179821671413876,1.880876000555025,37.10716426952302,0.65,2.0,0.002,4.0,21.442092448591428,85.76836979436571,192.97883203732283,343.07347917746284,2.0871191818078894e-05,6.550659447350286e-06,457,train,0.025,0.022365989786480224,-0.004750296925209136,0.01544848012533745,211695825874.0021,7799.531569770728,0.0183318164954755,216430612553.34055,7762.481478936775,0.018615015198267186
1.4890086362690678,0.0486877194260688,0.012710903168503655,193179212350.9671,7680.663120273618,0.0131542643677274,3.329490288664092,6.98838486089016,0.65,2.0,0.002,4.0,13.037432349662913,52.14972939865165,117.33689114696621,208.5989175946066,0.00023393816087448154,0.00012118186360076668,458,train,0.025,0.023720856155442335,-0.020963235999863047,0.007583473396749702,188703015269.65732,7845.122269864571,0.0126152358629433,193179212350.9671,7680.663120273618,0.012710903168503655
1.7020376562876147,0.033269979180335,0.008931574377668778,219618369433.42307,7802.980109231815,0.0132201929637348,3.70896911834973,9.701698752789476,0.65,2.0,0.002,4.0,7.416910289185116,29.667641156740466,66.75219260266606,118.67056462696186,0.002489364204955572,0.0010665919662427989,459,train,0.025,0.0185704543370607,0.006711721698336415,-0.0035486939321293653,215614313667.0524,7750.957837332103,0.0089633826793945,219618369433.42307,7802.980109231815,0.008931574377668778
2.6876495400710283,0.0247369721133267,0.017793943170617204,193057210167.2144,7582.361617790235,0.02029374930594,9.123651055616106,2.425580579218841,0.65,2.0,0.002,4.0,5.636336903365871,22.545347613463484,50.72703213029284,90.18139045385394,0.0040121319417352015,0.002221198044513265,460,train,0.025,-0.0034461821181030862,-0.023205055699632056,0.0017300375644637657,193724821181.80383,7762.490645589,0.0177632121463385,193057210167.2144,7582.361617790235,0.017793943170617204
2.251979113398161,0.0321120350965724,0.016617892480239715,209763254089.87598,8127.891312886829,0.0476979398152602,3.544217679990264,2.8024418969346865,0.65,2.0,0.002,4.0,7.548353739156654,30.193414956626615,67.93518365240989,120.77365982650646,0.0006141375766646412,0.00033734351021062807,461,train,0.025,0.024677149839342372,0.022935376298596707,-0.02298003855789184,204711556340.22333,7945.65473167709,0.0170087543101077,209763254089.87598,8127.891312886829,0.016617892480239715
1.6615964389294346,0.0646604155407592,0.013662210140622313,205801228279.2387,7713.74783493985,0.0320117516585992,1.442976164553925,10.526441541408898,0.65,2.0,0.002,4.0,11.590185101315576,46.360740405262305,104.31166591184018,185.44296162104922,0.0003247372685026658,0.00017701432478748136,462,train,0.025,0.010289850181474408,-0.00991175666515346,0.020149457670306837,203705132979.68048,7790.970034103385,0.0133923613230383,205801228279.2387,7713.74783493985,0.013662210140622313
2.877068865867177,0.0690833415672486,0.010547842240194373,194079832910.2151,8156.910920075229,0.0452841977657262,1.9927368225796835,1.9662159266708747,0.65,2.0,0.002,4.0,2.818510843492476,11.274043373969905,25.36659759143229,45.09617349587962,0.003308574265721189,0.0017841080941711218,463,train,0.025,-0.022744262714536074,0.02179370510055403,0.016873787189388846,198596770021.85037,7982.9332274781555,0.0103728135911029,194079832910.2151,8156.910920075229,0.010547842240194373
2.5211171603519107,0.0340574405873166,0.016286010600200684,192499473925.40833,7455.966646343412,0.0227666105383237,1.3994124955804526,10.069036688775576,0.65,2.0,0.002,4.0,5.903651400894834,23.614605603579335,53.132862608053514,94.45842241431734,0.0003696319815758656,0.00013924713359913843,464,train,0.025,-0.019124780887369925,-0.02200878313413504,0.016735383216346794,196252765055.63788,7623.7562441892815,0.0160179441662406,192499473925.40833,7455.966646343412,0.016286010600200684
2.396110456772184,0.0700024636683121,0.01714087681217026,215311031794.84253,7868.4479591401305,0.0194551444201489,5.029483369378482,11.692395628186317,0.65,2.0,0.002,4.0,7.081695052953811,28.326780211815244,63.73525547658429,113.30712084726098,0.0004430539923150196,0.00016554662179754336,465,train,0.025,-0.01721211645127103,0.0017449076487935256,0.02078724289393548,219081894881.9152,7854.742159466777,0.0167918211473488,215311031794.84253,7868.4479591401305,0.01714087681217026
2.283023706182841,0.0795182467736593,0.016174110960139855,204817805318.33618,7717.992938186538,0.049459534621556,8.811438183690182,12.138243961272297,0.65,2.0,0.002,4.0,7.24870616926743,28.99482467706972,65.23835552340687,115.97929870827888,0.0006252904413161409,0.00021721100987979236,466,train,0.025,0.003372405677466167,-0.005138334926358796,-0.00274919725730039,204129398176.98636,7757.855397529304,0.0162186993639482,204817805318.33618,7717.992938186538,0.016174110960139855
2.3635994273963945,0.0229720965240125,0.006902105624350771,201043893549.83743,7863.862459293733,0.0151537093533661,7.813471301901745,2.0905034340033906,0.65,2.0,0.002,4.0,2.8326348349435255,11.330539339774102,25.49371351449173,45.32215735909641,0.07911679698067632,0.03929305969871097,467,train,0.025,-0.02184414146480645,0.023437616068079942,-0.009467290745945862,205533598552.3865,7683.773134610504,0.0069680744107366,201043893549.83743,7863.862459293733,0.006902105624350771
1.5102493121152678,0.0506686258057965,0.01967618481081224,192219676878.6232,7865.246036845552,0.0494125061541752,8.761023403171116,9.445550703767312,0.65,2.0,0.002,4.0,19.338180922255777,77.35272368902311,174.043628300302,309.41089475609243,0.00013814026502557817,8.001167821925443e-05,468,train,0.025,-0.015531825416357309,-0.010697634907980237,0.023218659744573947,195252301538.2574,7950.295394385283,0.0192296970187428,192219676878.6232,7865.246036845552,0.01967618481081224
1.7321055534992171,0.0547870103697199,0.010378835805080337,207086360116.69986,7809.569893024009,0.0147502271432589,0.4830713016160576,10.564259664633177,0.65,2.0,0.002,4.0,8.07776801373671,32.31107205494684,72.6999121236304,129.24428821978736,0.00014158453991170052,5.911722480704791e-05,469,train,0.025,-0.02028569732559965,0.01836515202505907,0.010392194720072391,211374233846.9496,7668.732455636735,0.0102720862842332,207086360116.69986,7809.569893024009,0.010378835805080337
2.96921475320186,0.0348741013898709,0.006244253717687342,205818712121.16385,7915.484669609967,0.0195052447763619,0.1701450062824856,2.057420457542828,0.65,2.0,0.002,4.0,1.6376845340454411,6.5507381361817645,14.73916080640897,26.202952544727058,0.003631175507371473,0.0019714570474778236,470,train,0.025,0.016500958957951405,0.02379487701839482,0.017107732775843595,202477636944.04712,7731.5142391240415,0.0061392254885781,205818712121.16385,7915.484669609967,0.006244253717687342
1.401333250825835,0.0200555664038842,0.012285564731417722,185583340017.45413,7565.374837874683,0.0497661541066387,9.192122492763968,7.965421712001159,0.65,2.0,0.002,4.0,14.050629833963777,56.20251933585511,126.455668505674,224.81007734342043,0.0014313176182401243,0.0007520868281885075,471,train,0.025,0.022169117563892643,-0.01865323716045401,0.014789428258348503,181558351576.64493,7709.17592470996,0.0121065162774735,185583340017.45413,7565.374837874683,0.012285564731417722
1.8268164887797167,0.0694347416630477,0.009027365704448068,219290534379.89618,7931.099773496272,0.0485416861698862,8.397551892820012,2.882072146049855,0.65,2.0,0.002,4.0,6.4497618762361935,25.799047504944774,58.047856886125736,103.1961900197791,0.0018475787969222252,0.0010404780879021882,472,train,0.025,0.0022837847040523885,0.0021747797539930338,0.019946078816025684,218790863153.2404,7913.888808340541,0.0088508264230274,219290534379.89618,7931.099773496272,0.009027365704448068
1.369944573519942,0.0578890103899364,0.007124713306057507,201908752728.04684,7889.315832527792,0.0247205514735036,8.563802183391774,8.639148099859893,0.65,2.0,0.002,4.0,8.708604271770518,34.83441708708207,78.37743844593467,139.3376683483283,0.01840072515423556,0.009901193750505403,473,train,0.025,0.023590190932335567,0.010241916152159048,-0.0008530805264108044,197255458792.68204,7809.333295708878,0.0071307964496465,201908752728.04684,7889.315832527792,0.007124713306057507
2.918438894556096,0.0652885920855983,0.006814649389993972,192082670607.20425,7873.545460473506,0.0173816312182647,7.42668858028185,1.8899563821848508,0.65,2.0,0.002,4.0,1.7919689666561929,7.1678758666247715,16.127720699905733,28.671503466499086,0.15934839073583257,0.07421691589803539,474,train,0.025,-0.002179807104907733,-0.00568292713884091,-0.006920048521366868,192502288463.30756,7918.545980325256,0.0068621357020121,192082670607.20425,7873.545460473506,0.006814649389993972
1.759994260885606,0.0410359909716724,0.013858601141907068,190212677957.0404,7499.486592578653,0.0482693391721489,8.114346572409318,19.94266348859341,0.65,2.0,0.002,4.0,10.217158010631517,40.868632042526066,91.95442209568365,163.47452817010426,0.00043629706977538543,0.00015065229967932466,475,train,0.025,-0.005424657915778431,-0.02051233823744024,-0.021128195736978092,191250144567.66315,7656.540133526076,0.0141577283987059,190212677957.0404,7499.486592578653,0.013858601141907068
2.0129466209967584,0.0333821676798977,0.019574827485750745,193671575659.3959,7589.960033579934,0.0159203319329762,3.730206856448535,8.942655539429126,0.65,2.0,0.002,4.0,11.065623223779706,44.262492895118825,99.59060901401736,177.0499715804753,0.0008135011436680193,0.00038250136303434606,476,train,0.025,0.013993492193615587,-0.0026963553539886944,0.021534224427231026,190998834953.48465,7610.480593675117,0.0191621846999069,193671575659.3959,7589.960033579934,0.019574827485750745
2.6417339126421737,0.0270313959048766,0.006052621036976198,212650254267.3631,7458.337519483638,0.0357918144233426,3.860649400017497,3.53551218057546,0.65,2.0,0.002,4.0,2.099938282209027,8.399753128836108,18.899444539881245,33.599012515344434,0.027214721161312197,0.012095930728950464,477,train,0.025,0.005611050429697623,-0.023241200890779013,-0.01712383293412603,211463720666.65103,7635.802745043557,0.0061580708127706,212650254267.3631,7458.337519483638,0.006052621036976198
2.441382281783861,0.0202233129719386,0.015418756399257936,197404574950.65106,8124.55536192693,0.0414340007508569,1.789420288798538,1.4297452986986,0.65,2.0,0.002,4.0,5.782103081507761,23.128412326031043,52.03892773356985,92.51364930412417,0.000735077069567929,0.0004649213111060585,478,train,0.025,-0.014709010349349622,0.02378680121948303,-0.014064788692418256,200351547942.85065,7935.788342113193,0.0156387115729532,197404574950.65106,8124.55536192693,0.015418756399257936
2.3799349616473933,0.0256523134982966,0.010311203179297769,210167953212.92526,8136.7662887650895,0.0335222203112186,6.001934790859772,3.6542707324687576,0.65,2.0,0.002,4.0,4.195326324461809,16.781305297847236,37.75793692015628,67.12522119138895,0.025522435206125255,0.01378015824622757,479,train,0.025,0.0007877838144025652,0.021808846582009808,0.02385963649571787,210002516629.34085,7963.100256944229,0.0100709148126877,210167953212.92526,8136.7662887650895,0.010311203179297769
1.455444772058179,0.036289669452585,0.018258709886326357,206150359258.89587,7484.685285835462,0.0241859764886486,2.5069032967779177,35.186941920823884,0.65,2.0,0.002,4.0,20.51224321135619,82.04897284542476,184.61018890220572,328.195891381699,4.478856218773593e-05,1.3974750296773147e-05,480,train,0.025,-0.013181978230822773,-0.022544117812497995,-0.017319908373112074,208904128938.89743,7657.312644213747,0.0185805228394298,206150359258.89587,7484.685285835462,0.018258709886326357
1.1329246102760104,0.0505981942983329,0.00893576200350842,193719271905.73508,7663.8848565830995,0.0193474320830631,4.914613357672229,14.03391592765916,0.65,2.0,0.002,4.0,15.871601604975725,63.4864064199029,142.84441444478153,253.9456256796116,0.0011147211683012216,0.0005398019543372697,481,train,0.025,-0.021833576064872098,-0.015243787945383181,0.0034284857351867706,198043264587.23608,7782.5199402327235,0.0089052305476074,193719271905.73508,7663.8848565830995,0.00893576200350842
1.122332688980808,0.0266631266903984,0.005639392758585195,208289074970.6242,7947.508069374579,0.0231197352623902,0.9978849517431349,8.925200555969656,0.65,2.0,0.002,4.0,10.39288516226485,41.5715406490594,93.53596646038366,166.2861625962376,0.0012720196937677285,0.0006234321883869132,482,train,0.025,0.020622439814782092,0.0018609441847170006,0.006299477834954038,204080438412.0964,7932.7456724466,0.0056040899183594,208289074970.6242,7947.508069374579,0.005639392758585195
2.8191044877427,0.0552274364322188,0.017858676370824677,190737354548.21445,7916.747283417635,0.028913496845206,1.139299187371099,4.630278526511112,0.65,2.0,0.002,4.0,5.001504477218929,20.006017908875716,45.01354029497036,80.02407163550286,0.001421715377562806,0.0008270904371550314,483,train,0.025,-0.014906637419522945,0.015029181033692508,0.005889445425279161,193623631823.66095,7799.526783412594,0.0177541144825058,190737354548.21445,7916.747283417635,0.017858676370824677
1.859258191996884,0.0780045914307682,0.019546816176006926,188541405184.03748,7920.946818728183,0.032014466152099,0.9398943148562994,11.226689408273154,0.65,2.0,0.002,4.0,12.509521458005747,50.038085832022986,112.58569312205172,200.15234332809194,9.535882718524064e-05,5.096142835184269e-05,484,train,0.025,0.018206841459636244,0.022442155350289206,-0.007604961212170386,185170043557.9048,7747.085521932987,0.0196966081167461,188541405184.03748,7920.946818728183,0.019546816176006926
2.640578563447983,0.0470964509320377,0.007577516686472216,200422781865.05243,7787.109029332939,0.0344667628531206,3.622347137268904,2.171688676469043,0.65,2.0,0.002,4.0,2.5000194301202567,10.000077720481027,22.50017487108231,40.00031088192411,0.032993243283278094,0.01911283194759922,485,train,0.025,-0.020471047073228034,-0.013703552104160877,-0.0031079217162081397,204611391287.82416,7895.302721555903,0.0076011404359009,200422781865.05243,7787.109029332939,0.007577516686472216
1.876583862075136,0.0741794518445125,0.0065126520052116305,189454010872.0705,7782.77879239247,0.0260471841843513,3.9577995984176337,6.671295070797787,0.65,2.0,0.002,4.0,4.137478318800155,16.54991327520062,37.237304869201395,66.19965310080248,0.002662460715324769,0.0010710303985015637,486,train,0.025,0.022284682591223667,-0.006084508881329238,0.0135386606832685,185324121644.72055,7830.423071113224,0.006425657212544,189454010872.0705,7782.77879239247,0.0065126520052116305
1.0209583077887685,0.0658783087784404,0.006217515600678458,184637584176.7101,7787.191069503152,0.0360284767202932,5.662840980432715,22.08749235344351,0.65,2.0,0.002,4.0,13.17042416185296,52.68169664741184,118.53381745667663,210.72678658964736,0.00039185347376697547,0.00012730379589968958,487,train,0.025,0.00202383460853775,-0.015859561478451172,-0.00896329405232742,184264662974.6515,7912.68274800461,0.0062737490582985,184637584176.7101,7787.191069503152,0.006217515600678458
1.9029051922861868,0.069703078383098,0.017975568587688076,194783741877.16562,8011.739386147654,0.021984574803926,0.3510682471987408,16.153600708348453,0.65,2.0,0.002,4.0,11.09917077599093,44.39668310396372,99.89253698391838,177.58673241585487,1.596790607418648e-05,5.97291642770952e-06,488,train,0.025,0.007659594251140933,0.008642669734244674,-0.003262012659547692,193303118422.56848,7943.089883614156,0.0180343970190716,194783741877.16562,8011.739386147654,0.017975568587688076
2.503032101199404,0.029173885105163,0.008272298154837208,181777645552.58524,7979.194472481154,0.0125896312792285,7.174338979191851,5.139765791009499,0.65,2.0,0.002,4.0,2.8576780976745555,11.430712390698222,25.719102879071,45.72284956279289,0.015451698051719897,0.007371412447128074,489,train,0.025,-0.013567719866894269,0.011095338975633818,-0.01655634791936426,184277876153.90768,7891.634116882664,0.0084115629170373,181777645552.58524,7979.194472481154,0.008272298154837208
1.0516097211636632,0.071319783430591,0.010307378759015879,197948188158.6624,7528.111183392407,0.0347189926198508,3.652054378735392,36.48179174573212,0.65,2.0,0.002,4.0,21.672103099268075,86.6884123970723,195.0489278934127,346.7536495882892,5.3486818061324386e-05,1.667363365347509e-05,490,train,0.025,0.021833484593256333,-0.015604821048176166,-0.01963438185837398,193718635318.9984,7647.448244726554,0.0105138109377545,197948188158.6624,7528.111183392407,0.010307378759015879
