L,b,h,E,rho,damping_ratio,force_amplitude,excitation_frequency,observation_point,simulation_time,time_step,number_of_modes,f1,f2,f3,f4,peak_displacement,rms_displacement,frequency_ratio
2.986962510214417,0.0399340490577556,0.0102459873093674,190061166023.99567,7858.407907797711,0.0262884149063058,7.925266477997692,2.874654700008494,0.65,2.0,0.002,4,2.560960822944532,10.243843291778129,23.048647406500788,40.97537316711251,0.0646259154237718,0.0367059532509228,1.122490697340416
2.2273898632900377,0.0441722420746941,0.0054629145734835,188904639817.18024,7910.43236578621,0.0161826835437513,8.19534331603968,2.538615685575301,0.65,2.0,0.002,4,2.439958205034145,9.759832820136582,21.95962384530732,39.03933128054633,0.2337616931934166,0.1044662057857901,1.040434086263283
2.5933555375098014,0.0464887764085009,0.0051976510751413,199470598804.31345,7924.993870905336,0.0243480933875125,7.608437699751924,2.5843646262679854,0.65,2.0,0.002,4,1.7581350506531137,7.032540202612454,15.82321545587802,28.130160810449816,0.0688795207632709,0.0348076226962207,1.4699465921619292
2.6310098189245985,0.0624534912933277,0.0088133143169776,198649476027.79456,7864.281999154464,0.0314511240703236,8.862466310518299,3.0551551415659883,0.65,2.0,0.002,4,2.90160137349155,11.6064054939662,26.114412361423955,46.4256219758648,0.0643182230866209,0.0322949355780003,1.052920352698091
2.980671043000255,0.0747690301334269,0.0055095251318998,201213278704.08057,7626.165210739154,0.0465757215645969,4.471294635581805,1.376792435853606,0.65,2.0,0.002,4,1.444410177022048,5.777640708088192,12.999691593198431,23.11056283235277,0.1094983148280189,0.0524354268788622,0.9531866070704028
1.871555454512986,0.0664105741022621,0.0050103688387061,200041064458.26773,7673.736325425524,0.0341078885624945,6.835651743412401,3.649574312436091,0.65,2.0,0.002,4,3.311690133209241,13.246760532836966,29.80521119888318,52.98704213134786,0.0439182921568043,0.025475870964637,1.1020277156484501
2.788400393435103,0.0641437845140851,0.0064428111145632,196033959042.21716,7602.118351962201,0.0188573173649184,6.72682826687945,1.3784261823417907,0.65,2.0,0.002,4,1.9080630644395329,7.632252257758131,17.172567579955793,30.529009031032523,0.0559191616153853,0.0282291952362624,0.7224217102838183
2.299359952737309,0.0445710597848759,0.0054248102528631,212071066731.7207,7650.282881522577,0.0176354367871867,9.473150975232912,1.82093775307171,0.65,2.0,0.002,4,2.449637621685901,9.798550486743606,22.046738595173117,39.19420194697442,0.0868096856088681,0.0421973840555293,0.7433498477291084
2.2605511507745963,0.0260293270691034,0.0140415223899266,219042281574.30676,7723.23761960229,0.0050513349265701,9.770237604311472,6.271754508487109,0.65,2.0,0.002,4,6.635582491813699,26.5423299672548,59.720242426323296,106.1693198690192,0.0360950832624603,0.0200993462841014,0.9451701514109057
2.871136844064017,0.0562022767866832,0.0054136694096119,209374508204.0424,7652.293747588418,0.0444770367330775,9.488470044818282,2.260916476485224,0.65,2.0,0.002,4,1.5576837407982853,6.230734963193141,14.019153667184568,24.922939852772565,0.0870411403151463,0.0417631186454375,1.4514605354528156
2.9224592852758358,0.0494637665921543,0.0078565058604386,190832829512.94965,7919.233498834865,0.033530291608029,4.699797639811614,1.6317025532354323,0.65,2.0,0.002,4,2.0476075613168385,8.190430245267354,18.428468051851542,32.761720981069416,0.0419810271305154,0.0235044451192562,0.7968824612984271
2.222456299920397,0.0352670037563185,0.007279212882428,207849146957.7459,7947.78791084754,0.0455692508789366,8.4300434655923,3.9473901360342665,0.65,2.0,0.002,4,3.4174187883182845,13.669675153273138,30.756769094864563,54.67870061309255,0.0434781313829982,0.0229374809447539,1.1550794270598546
2.7981858163076314,0.0778585253522442,0.0062341214940623,219893553298.82327,7881.208885987759,0.0316735184386232,4.190354540736287,1.5361292662399335,0.65,2.0,0.002,4,1.907046327857792,7.628185311431166,17.163416950720123,30.512741245724666,0.0361327671558239,0.0203431445402401,0.8055018086348672
2.0200201684885637,0.0634659461181553,0.0073777864281072,211836245923.09476,7833.188784658171,0.0117383235760436,8.695472909360467,4.127414196296807,0.65,2.0,0.002,4,4.263583383394465,17.05433353357786,38.37225045055019,68.21733413431144,0.0647256834856606,0.0303993668819498,0.9680622671464568
2.189895061352139,0.0275593179197407,0.0078748563100933,218268260658.5515,7803.204344008359,0.0136148998727064,7.995990065530684,4.123291318509263,0.65,2.0,0.002,4,3.938075948810738,15.752303795242952,35.44268353929664,63.00921518097181,0.1238705044802605,0.061753091431216,1.047031944560251
2.8919986893912704,0.0224620109451595,0.0080749070437273,184630562560.2386,7908.941514281056,0.0070503286528375,9.036085975212192,0.5013152702388385,0.65,2.0,0.002,4,2.1152573676832973,8.46102947073319,19.03731630914968,33.84411788293276,0.051363959467393,0.0308228699724276,0.23699965682563548
2.602868627510472,0.0367679646574232,0.0050860653545504,180778425571.93292,7991.361044638626,0.0301927071480325,4.941343855408015,2.998831648900523,0.65,2.0,0.002,4,1.6190848775853734,6.476339510341494,14.571763898268362,25.90535804136597,0.0372892666370505,0.0186059254754539,1.8521769243949944
2.346135430804174,0.0370181062592243,0.0071255428108042,183277443928.9409,7855.151598729823,0.0317686917662755,8.600274364281725,2.173943023856591,0.65,2.0,0.002,4,2.8354257265982707,11.341702906393085,25.518831539384436,45.36681162557233,0.0529079305406632,0.0271893933236572,0.7667078010414765
2.8518171602433746,0.0372312267926126,0.0089304833219749,187337432622.09555,7817.77591511268,0.0142410732214361,8.702066226176019,1.8226041847525,0.65,2.0,0.002,4,2.4374265360243017,9.749706144097209,21.93683882421872,38.99882457638883,0.0588611349556486,0.0286205998960964,0.7477575868708473
2.2054792481328924,0.0563273193932116,0.0056715816415601,203757410072.0165,7658.32743761348,0.0219751580663257,9.897870210709064,3.107945184755692,0.65,2.0,0.002,4,2.7272015241368224,10.90880609654729,24.5448137172314,43.63522438618916,0.0884089018645648,0.0491509265975536,1.1396096537968083
2.4897038344618525,0.045462650107422,0.0065280460486446,182123791779.89792,7683.296070791479,0.0375020616302196,3.7991322289948974,2.365460310605904,0.65,2.0,0.002,4,2.325019739163085,9.30007895665234,20.925177652467763,37.20031582660936,0.0757892100095907,0.0365813891906901,1.0173936464975457
2.994115658127723,0.0328050016671816,0.0065014003798911,202480288434.77203,7930.877497469997,0.0077337823938485,4.952031334660906,0.537206352589675,0.65,2.0,0.002,4,1.66161259669226,6.6464503867690405,14.95451337023034,26.58580154707616,0.0445798627730797,0.0240804317865749,0.3233042128225805
2.637891304241406,0.0584817330774148,0.0068809881461658,212410239510.2134,7729.507242017787,0.0367265623188782,6.783803890308876,1.8913899601495816,0.65,2.0,0.002,4,2.35059653341914,9.40238613367656,21.155368800772266,37.60954453470624,0.0459524064168384,0.0252962444285374,0.8046425378660779
2.8444403067243966,0.035696180571777,0.0075259897551897,206591050120.0893,7796.352415184279,0.0071264307114165,7.899292578547249,3.2299848386787047,0.65,2.0,0.002,4,2.171247088586781,8.684988354347125,19.54122379728103,34.7399534173885,0.0439401016382864,0.0220393747051471,1.4876173493367968
2.839830348431972,0.0213158051451997,0.006473846158205,205729138683.60733,7793.897155236198,0.0183595385771193,2.673079891191647,1.13034783857998,0.65,2.0,0.002,4,1.8701541496723308,7.480616598689323,16.831387347050978,29.922466394757294,0.0489463112801202,0.0250917709334481,0.6044142611335156
2.9071602040151707,0.0260158218276008,0.0094431621690333,198516516750.1339,7856.697529756021,0.0366259320319772,7.881561257327273,2.782514817700588,0.65,2.0,0.002,4,2.546754476876116,10.187017907504464,22.920790291885048,40.748071630017854,0.1170995035603675,0.0642263503838882,1.0925728581082772
2.4429668056319898,0.0524124195904895,0.0061726122382197,201743309938.4937,7621.635149150771,0.0081813247699204,4.906115282499394,2.653417986003088,0.65,2.0,0.002,4,2.4128960423994736,9.651584169597896,21.716064381595263,38.60633667839158,0.0867504660468966,0.0448129175148035,1.0996818509281612
2.37253771035544,0.0670361553520075,0.0059881110193412,204398423812.0244,7916.171862405229,0.0101593804000371,9.026358955376809,2.320373317270184,0.65,2.0,0.002,4,2.451173278605219,9.804693114420877,22.06055950744697,39.21877245768351,0.1549682266181138,0.0712397021824571,0.9466378152549607
2.6344970880378487,0.0485264695105859,0.0060696040467378,193738244127.62195,7802.541774500314,0.0110972064581149,5.508745702797623,2.275844090042636,0.65,2.0,0.002,4,1.9759856997994216,7.903942799197687,17.783871298194796,31.61577119679075,0.1033391100389596,0.0567128127031029,1.1517512957070755
2.2359135889334576,0.0380175746848497,0.0077243489213524,188907229555.452,7943.206667643912,0.025904458413275,6.644626432067881,3.8499428787856846,0.65,2.0,0.002,4,3.4167048552873016,13.666819421149206,30.75034369758572,54.667277684596826,0.0409495839954854,0.022333718135023,1.1267999554681913
1.8399763218810437,0.0711306130002631,0.0085751873864286,190031666669.81732,7602.935965442621,0.0119753091013521,9.788924945308873,5.632803985939032,0.65,2.0,0.002,4,5.7420996743741135,22.96839869749645,51.67889706936703,91.87359478998582,0.0406401086522739,0.0191413691929018,0.9809659019116566
2.5646749410538803,0.0373789249658757,0.0058112466898717,202985778519.57663,7613.8052212877565,0.037138539839842,7.39453454583308,2.509647067253225,0.65,2.0,0.002,4,2.068549098504873,8.274196394019492,18.61694188654386,33.09678557607797,0.1074059521714284,0.0579369703794397,1.213240270229589
2.41096567961124,0.0291459147304847,0.0101985591171773,184525822050.59985,7776.298641515436,0.0449278556724384,4.861250072300395,3.9571810854957152,0.65,2.0,0.002,4,3.8755034178268417,15.502013671307369,34.879530760441575,62.00805468522947,0.0376220106117254,0.0197032850933418,1.0210753697940675
2.3375631968897785,0.0203037300079084,0.0060882669567428,204970625458.4713,7677.019829755184,0.0359928313819121,6.403857318587823,0.8213052989570174,0.65,2.0,0.002,4,2.6106322636504173,10.44252905460167,23.49569037285376,41.77011621840668,0.039802617205984,0.0221446146566058,0.3146001489342645
2.2200117996740274,0.0345001158294759,0.0068657195299029,190334312400.19257,7931.165599231762,0.0461300588717081,9.620796576315389,2.3057182042949145,0.65,2.0,0.002,4,3.094530599262942,12.378122397051769,27.85077539336648,49.51248958820708,0.0485800500431841,0.0253335826406716,0.7450946534004519
2.345778461143452,0.0516362843049983,0.0058990905071135,191601374983.83307,7727.92606297829,0.0227755062920335,9.513837762712695,1.3941588323102614,0.65,2.0,0.002,4,2.4205171069970364,9.682068427988144,21.784653962973326,38.72827371195258,0.043532903389129,0.0226182439877735,0.5759756162351173
2.481545509258378,0.079748387940325,0.0056146596313663,189796777386.45737,7839.096299353426,0.0236837503996368,6.411806444811765,2.55414736009511,0.65,2.0,0.002,4,2.0343216301602407,8.137286520640963,18.308894671442168,32.54914608256385,0.0426043886797278,0.0210395943162012,1.2555277996498142
2.6169111345973506,0.0298703000515003,0.006521007486899,205226031987.01456,7890.714331175557,0.007387539769376,2.0895371768584217,2.5699553068569574,0.65,2.0,0.002,4,2.202034233682611,8.808136934730443,19.818308103143497,35.232547738921774,0.044739950702412,0.0248197952752628,1.1670823584604528
2.3955975838570054,0.0294800953182206,0.0073219369187574,203700767018.64444,7617.43752462634,0.0064846682960086,4.371318062576355,2.564409021190023,0.65,2.0,0.002,4,2.991709261032772,11.966837044131088,26.92538334929495,47.86734817652435,0.0558865780080184,0.0302150193402347,0.8571718698042068
2.059083052209909,0.021379218544784,0.0080329547078699,194788503976.17245,7976.488890371578,0.0337319970885521,5.149916871163384,4.581645715464049,0.65,2.0,0.002,4,4.245536929728479,16.982147718913915,38.20983236755632,67.92859087565566,0.0441298882638606,0.0257291741849046,1.0791675567304666
2.779610543619027,0.0654614046837802,0.0062097710899978,194217674857.5497,7884.765417103124,0.0122610563605265,5.08404789744172,1.396353544978708,0.65,2.0,0.002,4,1.8087849306099248,7.235139722439699,16.279064375489323,28.9405588897588,0.0567038892295348,0.0314306003963445,0.7719842869919618
2.7049171999449038,0.0691708157451518,0.0061493849324296,185729136951.1568,7740.018129692195,0.0101601326459792,7.607032737494786,2.06726916382919,0.65,2.0,0.002,4,1.8669041184563684,7.4676164738254736,16.802137066107317,29.87046589530189,0.1432891717733956,0.0704967901410945,1.1073247647760782
2.939180988465236,0.027839428134749,0.0072890018388618,205146535393.41748,7660.771970941128,0.0106723754712394,6.737789793944384,2.600747232741041,0.65,2.0,0.002,4,1.9798873455519888,7.919549382207957,17.818986109967906,31.678197528831827,0.0941693071010605,0.0449022569114365,1.31358344129219
2.8283481062972866,0.0233525989139718,0.0092422851246641,198148967653.1761,7690.468861898448,0.0348692366350833,6.820045088716747,1.5459516675037768,0.65,2.0,0.002,4,2.65926975197112,10.63707900788448,23.93342776774008,42.54831603153792,0.0360685810210394,0.0184688547007171,0.5813444335076865
2.7407984173514075,0.0299894444638017,0.0055990559093735,184220341938.2369,7842.480950680747,0.0239741541705013,2.031008502886112,1.8853285062934964,0.65,2.0,0.002,4,1.6380679921529628,6.552271968611851,14.742611929376666,26.209087874447405,0.08566149716462,0.0463627047620831,1.150946429162291
2.808084928980241,0.0688891331044186,0.010068863724687,212546818687.57745,7646.938108789222,0.0121441830759127,9.92454700638118,2.9660461935861555,0.65,2.0,0.002,4,3.052620079670417,12.210480318681668,27.473580717033755,48.84192127472667,0.0843217201249086,0.037424072808699,0.9716394822071639
2.813531055216855,0.07375512925914,0.0058723782876374,187578799343.1282,7758.315957684757,0.0203490299576806,5.303168063069913,1.1243508187487927,0.65,2.0,0.002,4,1.6540475738506275,6.616190295402511,14.886428164655651,26.464761181610044,0.0461993728288602,0.0243109014885833,0.6797572430950706
2.7568974490013005,0.0220587645873845,0.0089324307754376,184755663611.06445,7639.20406415824,0.047553849131041,8.075136854729342,2.244722001303904,0.65,2.0,0.002,4,2.620791760110819,10.483167040443275,23.587125840997373,41.9326681617731,0.1058352426023578,0.0616392005008407,0.8565052880084555
2.9182228548659355,0.0413586555262736,0.006471761403769,209073759533.1952,7884.687006474158,0.0158465505075661,3.282472324109226,1.6804978312781766,0.65,2.0,0.002,4,1.774485186170806,7.097940744683224,15.970366675537257,28.391762978732896,0.1214475202537995,0.0544675086110782,0.9470340154851073
2.441089890954807,0.0269820642520981,0.0071160575781003,185050608317.8304,7893.087220700129,0.031619339796367,4.556587755751591,2.771959419426765,0.65,2.0,0.002,4,2.621941336911012,10.487765347644046,23.597472032199104,41.951061390576186,0.1072850292975843,0.0537690062030189,1.0572164145718432
2.8137925468424294,0.0225844497613996,0.0066180820286888,199614973405.81415,7781.589300211201,0.0247195886017648,5.41819735257634,2.2442981540376463,0.65,2.0,0.002,4,1.919727802668525,7.6789112106741,17.277550224016725,30.7156448426964,0.1717289571945222,0.0973584349567848,1.169071027110172
2.50887016987078,0.0212126910236023,0.0091209948265084,201522944475.6643,7775.105478205856,0.0329102752555918,3.875342157866714,3.020905804887147,0.65,2.0,0.002,4,3.34521621351573,13.38086485406292,30.10694592164157,53.52345941625168,0.0452616863120516,0.0261799341492346,0.9030524821330631
2.904030813660367,0.0348491364718157,0.0068488417625091,180924247272.7344,7777.698939578155,0.0095367598428159,7.77887003946309,0.5853562750754111,0.65,2.0,0.002,4,1.7760973606585106,7.104389442634043,15.984876245926596,28.41755777053617,0.056279059858329,0.0300482605594985,0.32957442989408126
2.865683067421361,0.0209348036333779,0.0131175315951426,195087104894.0085,7863.740134465381,0.0149221474146105,9.615591115273348,2.872368618859368,0.65,2.0,0.002,4,3.607653037577727,14.430612150310909,32.46887733819954,57.72244860124363,0.0436318126287967,0.0216083194570277,0.7961876014518158
2.8943986305013967,0.0380926035777368,0.0060012657101782,184391206690.16812,7942.88600952827,0.0430634746063685,4.806117528445143,0.7289471834362139,0.65,2.0,0.002,4,1.5650793456177667,6.260317382471067,14.0857141105599,25.041269529884268,0.050011982684689,0.0299793487366103,0.4657573339506851
2.6167438290740472,0.0337820472051598,0.0088599897812165,190497224266.83823,7977.197055031989,0.0160435206332563,5.145191609591362,2.3792114248886724,0.65,2.0,0.002,4,2.867208156943996,11.46883262777598,25.80487341249596,45.875330511103925,0.0390204749242226,0.0202897115417149,0.8298007311141815
2.91315905906258,0.058045846470992,0.0065356559120683,189759863674.20636,7751.549758969566,0.010641089802931,8.49488421351311,0.9504887012433852,0.65,2.0,0.002,4,1.7278178168573444,6.9112712674293775,15.5503603517161,27.64508506971751,0.0580581241895872,0.0324719824453441,0.5501093297973911
2.8440985900982163,0.0412338007457451,0.0090848840929676,192457216885.05432,7743.406062955131,0.0192618772614319,8.453126751159475,3.072363945572998,0.65,2.0,0.002,4,2.538986748810938,10.155946995243752,22.850880739298447,40.62378798097501,0.0533579533790757,0.0260390135275709,1.2100748249323678
1.8514382860919685,0.0296784593514549,0.0075476991799309,210253828745.70657,7626.669680458083,0.0178261764768135,9.810360450917871,5.539153856287215,0.65,2.0,0.002,4,5.242396247518047,20.96958499007219,47.18156622766243,83.87833996028876,0.0698451016483708,0.0398113174750342,1.0566072449997774
2.6258015497246565,0.0327955473006141,0.0064122552506141,206735796465.9751,7602.962273985723,0.0424589267153847,5.67082469361345,1.4167809763469248,0.65,2.0,0.002,4,2.199037716998831,8.796150867995324,19.79133945298948,35.1846034719813,0.0513478248723342,0.0275044369101049,0.6442731588435406
2.408686514619048,0.0271773446186805,0.0081028910797847,211550551802.4616,7971.834079893808,0.0264419922667919,7.940849231238762,2.528096440550541,0.65,2.0,0.002,4,3.26239579353708,13.04958317414832,29.361562141833723,52.19833269659328,0.0465407728785858,0.0234591657298843,0.7749202121823441
2.098796561244665,0.0750070134167853,0.0050573442058567,215040591850.5862,7815.727229703547,0.011806228395118,8.573070842617497,3.1852176621309347,0.65,2.0,0.002,4,2.730779320505998,10.923117282023991,24.57701388455398,43.692469128095965,0.059668105319897,0.0313213839363774,1.1664134257252
2.003695146635013,0.0218688153841495,0.0092209316719182,206274402014.57928,7653.840959863297,0.0370620294671937,6.2517237399869,5.263046232317946,0.65,2.0,0.002,4,5.406593487330929,21.62637394932372,48.65934138597837,86.50549579729487,0.0452556505234549,0.0249833880349037,0.9734495934733485
2.5734779959555576,0.0465105211544664,0.0056594155130685,213641083621.59036,7921.094989702222,0.015682133855799,3.471221494555289,2.2592294354887827,0.65,2.0,0.002,4,2.0123786068592127,8.04951442743685,18.111407461732917,32.1980577097474,0.0793204205609066,0.0413226307156405,1.1226661960071413
2.918438894556096,0.0652885920855983,0.0068621357020121,192502288463.30756,7918.545980325256,0.0173816312182647,7.42668858028185,1.8899563821848508,0.65,2.0,0.002,4,1.8012855865987758,7.205142346395103,16.21157027938898,28.820569385580413,0.1578166464480942,0.0731832920449578,1.0492263948847251
2.895904636415202,0.0467632202792964,0.0075551931108649,201996892795.8669,7798.670210521794,0.0402162485310143,8.61597468662628,3.082664282127485,0.65,2.0,0.002,4,2.0790664860933035,8.316265944373214,18.71159837483973,33.265063777492855,0.0359579157426136,0.0168469923417503,1.4827155854548955
2.7763167114938074,0.0774885920558015,0.0083267168852833,191767363719.6251,7920.041158894413,0.0486618749403892,6.531793363142839,2.402328526563645,0.65,2.0,0.002,4,2.4103974974628914,9.641589989851566,21.693577477166023,38.56635995940626,0.0486634664625042,0.0238538035064292,0.9966524314318532
2.9402799835450004,0.0221322644425229,0.0115645175432219,186765261695.6376,7749.595814321302,0.0211906134423478,6.015854517467981,2.9401507928416097,0.65,2.0,0.002,4,2.9777478707870397,11.910991483148155,26.79973083708336,47.64396593259263,0.1202912968368795,0.0560172137085476,0.9873739888073557
2.8122400595271038,0.039215472348197,0.0050577376568557,210688241074.7031,7720.214502919834,0.0059967199970063,4.620385442822071,1.4595845782684636,0.65,2.0,0.002,4,1.514907924284547,6.059631697138188,13.634171318560924,24.23852678855275,0.3315084644473792,0.1388804853541934,0.9634807204258231
2.786073077145589,0.0312769685384148,0.0060647691531832,211076877589.1643,7947.1612078467,0.0289127668564509,3.828009061009421,1.780167848184692,0.65,2.0,0.002,4,1.8258825615802672,7.303530246321069,16.432943054222406,29.214120985284275,0.1782115109373357,0.0831831719927784,0.9749629497770055
1.1051157573401875,0.0289476183823008,0.0061862720345336,200785478373.90756,7921.122897500138,0.0074671155935509,7.81612615702114,11.327136997916204,0.65,2.0,0.002,4,11.56419747032134,46.25678988128536,104.07777723289205,185.02715952514143,0.0367424034210204,0.0200260319561469,0.979500482155071
2.8248665909041453,0.0611679932071855,0.0053463971376174,185379072365.4517,7717.528227347122,0.0452997139290041,7.496154758275885,1.9527647195690685,0.65,2.0,0.002,4,1.4889695759138022,5.955878303655209,13.40072618322422,23.823513214620835,0.0965919496261933,0.0512162381039401,1.3114873205993
2.9738461696298155,0.0610995089088172,0.0074752615426923,198387091623.5013,7824.120934235913,0.014759478816001,7.351566186599957,2.645274290343911,0.65,2.0,0.002,4,1.9300011818066352,7.720004727226541,17.370010636259718,30.880018908906163,0.0398738543442968,0.0193344456866983,1.370607601321634
2.449710452457049,0.0232372652112954,0.0056094801726973,197689721347.89743,7752.741205867423,0.0295586833393097,7.05616645424932,1.62166339620374,0.65,2.0,0.002,4,2.1403596837366305,8.561438734946522,19.263237153629674,34.24575493978609,0.1527977385614665,0.0804588178777115,0.7576592890091478
2.5569028343009883,0.0570881949333337,0.0054310976687212,184806763337.68967,7920.648915036263,0.0269624012428843,9.583971066832252,1.7230653438010683,0.65,2.0,0.002,4,1.8195624528940275,7.278249811576109,16.37606207604625,29.11299924630444,0.2723226777781321,0.1255070194837914,0.9469668606650572
2.6834045502447466,0.0413385344571255,0.0096448060087779,190089366171.2505,7669.383487421117,0.0476503302779409,7.614431521738076,2.9636899687420386,0.65,2.0,0.002,4,3.0237726281411828,12.095090512564733,27.213953653270647,48.38036205025893,0.0669015104874463,0.0338374689115268,0.9801299016863979
2.90187416867069,0.0244467645054835,0.0092292107617908,191879503227.5984,7628.408218189775,0.0430992759417489,8.963760428146271,3.212707172775146,0.65,2.0,0.002,4,2.492493271858118,9.969973087432471,22.432439446723063,39.879892349729886,0.0649618832699793,0.0313295997200088,1.2889531976068762
2.8341541021544936,0.0698690825928105,0.0093300185311357,214689389148.79803,7815.883497753795,0.0070172983112098,6.770797651599037,3.0350010925855164,0.65,2.0,0.002,4,2.760457662976509,11.041830651906036,24.84411896678858,44.16732260762414,0.0451288659095722,0.0239701352678525,1.0994557653577546
2.0732475805568047,0.0446915203322998,0.0059612783529714,187208534058.84277,7902.581840513002,0.015540294484942,6.314494261562228,3.597586862079993,0.65,2.0,0.002,4,3.060868279811674,12.243473119246696,27.547814518305067,48.973892476986784,0.0455311457217288,0.0221901904742216,1.175348474094201
2.8458899713397168,0.0414885744780186,0.006246094984931,186213442538.92532,7885.717998403992,0.030304648080744,5.392709691904627,0.5906718605457456,0.65,2.0,0.002,4,1.6993644205324494,6.797457682129798,15.294279784792048,27.18983072851919,0.0387911701482099,0.0208885589755534,0.3475839869359362
2.631017029768157,0.0499991449528499,0.0069957898216434,204581914701.9425,7628.643005660441,0.0417714589294141,7.639248117869519,2.192215077307698,0.65,2.0,0.002,4,2.3731689771967197,9.492675908786875,21.358520794770477,37.97070363514751,0.103645304792834,0.0537075588700663,0.9237500988645269
2.947996094004303,0.0679302203784305,0.0093499570230228,181814029446.35907,7770.247066097487,0.0183828320496191,6.58638152492032,2.0481113053333715,0.65,2.0,0.002,4,2.3598333970064407,9.439333588025764,21.23850057305797,37.75733435210305,0.0432120882574101,0.0239594269823316,0.8679050427591611
2.3523215360442067,0.0375566647300785,0.005459408102539,210767448048.99557,7850.07716410971,0.0162704675963753,9.61925582482442,4.212519430889848,0.65,2.0,0.002,4,2.318175173052481,9.272700692209924,20.863576557472328,37.090802768839694,0.0361819950829239,0.0176181562857719,1.8171704536646252
2.9287517141274875,0.0507341797364778,0.0085274973349015,186953167098.81024,7979.409407339061,0.0450872871218065,7.435280432298288,2.441565674932948,0.65,2.0,0.002,4,2.1820604309082245,8.728241723632898,19.63854387817402,34.91296689453159,0.0662031191080927,0.037934408034291,1.1189266989808853
1.58531459223771,0.0552449034309628,0.0065577765415062,198530880031.8137,7875.951534460351,0.0130875134728614,9.030761084806675,5.6490277367990025,0.65,2.0,0.002,4,5.940424353748471,23.761697414993883,53.46381918373624,95.04678965997552,0.037251928665137,0.0210961273204545,0.9509468348392327
2.3550342796171213,0.0787397259131261,0.0065722968696926,201853796997.39105,7994.949739756744,0.0099903554075346,9.728429634769556,2.7861769986915528,0.65,2.0,0.002,4,2.6999924687893637,10.799969875157451,24.299932219104274,43.19987950062981,0.1267166242824547,0.0551626378399533,1.0319202852965115
2.5222886762783903,0.05402967590156,0.0062169849279888,198073255212.60245,7631.630326249115,0.0218088257473125,7.712648608620725,1.5008836082347752,0.65,2.0,0.002,4,2.2574791358787665,9.029916543515066,20.3173122229089,36.11966617406026,0.0452631879195303,0.023913720557606,0.664849381941476
1.9198040880001697,0.0446551498174762,0.0051042775814441,210343066029.1305,7775.429316142823,0.0150282186080992,6.6959906053966725,3.2852206626463696,0.65,2.0,0.002,4,3.2662665640285247,13.0650662561141,29.39639907625672,52.2602650244564,0.1544992545889495,0.0692280388560087,1.0058029858391189
2.719169221514902,0.0470483843236066,0.005372900634657,218918020760.4694,7604.028572998493,0.0435258352260517,4.190995150947578,1.312492254716496,0.65,2.0,0.002,4,1.7680090257619416,7.072036103047767,15.912081231857474,28.288144412191063,0.0635576442395264,0.0347494063100534,0.7423560827981995
2.7205475776797137,0.0475241113933126,0.0051676040480016,201145936250.7656,7837.81847495248,0.025317899398784,8.39653935918142,2.179977053778834,0.65,2.0,0.002,4,1.6038504267793814,6.4154017071175256,14.434653841014434,25.661606828470106,0.1200039513889676,0.0566573339776391,1.3592146857212526
1.957673911771138,0.024437243068432,0.0058284305883524,215518377242.6637,7877.905625364669,0.0345730665738957,9.140692644150713,4.237091224030532,0.65,2.0,0.002,4,3.606923598618086,14.427694394472343,32.462312387562775,57.710777577889374,0.0762918575675225,0.037444417184194,1.1747105554589183
2.1890862585126145,0.0302538327365806,0.0066012482320369,195049216883.2568,7921.6722914119955,0.0402802483256021,6.872987280393973,2.9930191976212885,0.65,2.0,0.002,4,3.0995113994026124,12.39804559761045,27.89560259462351,49.5921823904418,0.1205374522058675,0.0609991595578132,0.9656422616152182
2.732350830089864,0.0214254012961686,0.0098949705450467,189342797534.89883,7768.824406990852,0.0395815003190443,5.077774480276662,3.3613837140997798,0.65,2.0,0.002,4,2.9670002229466306,11.868000891786522,26.70300200651968,47.47200356714609,0.0501511742348225,0.0283274340039086,1.1329233102522227
2.620876288342587,0.0594513752888573,0.0084890868760247,191519347859.77,7609.193155517151,0.0486220352241378,8.363064698754325,2.6068579292554053,0.65,2.0,0.002,4,2.811474906221844,11.245899624887372,25.30327415599659,44.98359849954949,0.0538486818426377,0.0291457824995426,0.927220770666095
2.8083463452404445,0.0629934318068579,0.0068117718218274,196191997152.31732,7600.222546307134,0.0158448591510413,9.716128344604693,2.030290228591219,0.65,2.0,0.002,4,1.98982783172012,7.95931132688048,17.90845048548108,31.83724530752192,0.2195484352828329,0.0962311638193708,1.0203346220341694
2.365276236739507,0.0228704987617412,0.0067667504323467,187250272778.14917,7670.714773656755,0.0429308006915923,4.005647158416971,2.9292062163428154,0.65,2.0,0.002,4,2.709810920037333,10.839243680149334,24.38829828033601,43.356974720597336,0.0859126482382996,0.0481431589830566,1.0809633228219702
2.92068412778252,0.0777307154298948,0.0052851633200634,200630882296.9484,7680.052446239896,0.0326877901909649,9.463785393657773,2.553055047066497,0.65,2.0,0.002,4,1.4359366615205928,5.743746646082371,12.923429953685336,22.97498658432949,0.0481443776049312,0.0225389304016591,1.7779719088465404
2.733164953554324,0.0419431044654793,0.0125175695606844,191277772372.83167,7821.541732355911,0.0186524536402444,8.106439716464722,3.892641874307011,0.65,2.0,0.002,4,3.757540326200307,15.030161304801227,33.817862935802765,60.12064521920491,0.0551778883940528,0.0268910120306722,1.0359547832832765
