epoch,training_loss,validation_loss
148,0.009924297250637953,0.11208739876747131
149,0.012412149899385192,0.08962283283472061
150,0.011445867769758809,0.1080169528722763
151,0.01279679478400133,0.09082841873168945
152,0.009359470958059484,0.08665899932384491
153,0.010360390874980526,0.09436506032943726
154,0.008921495852568611,0.09871060401201248
155,0.008094133144583215,0.093632273375988
156,0.009475958072157068,0.09023135155439377
157,0.009138974775983529,0.09287057816982269
158,0.008579628309234977,0.08951976150274277
159,0.008507264612919905,0.0816291868686676
160,0.007657297821292146,0.08595548570156097
161,0.007833983054892583,0.09660149365663528
162,0.009671395614912565,0.08414424955844879
163,0.013313861060040918,0.11513391137123108
164,0.03161542637443,0.08954250812530518
165,0.01345088984393938,0.07728731632232666
166,0.01009843271987682,0.09609133005142212
167,0.008100727655586193,0.09547813981771469
168,0.008982367225160654,0.08294615894556046
169,0.0076732530258595945,0.08998217433691025
170,0.006582194867289879,0.09854911267757416
171,0.007212321989407594,0.08915174752473831
172,0.006550582269714637,0.0897306278347969
173,0.006218578751114282,0.09360659122467041
174,0.006181933034465395,0.09094498306512833
175,0.005550308904441243,0.09118293970823288
176,0.005830158585343848,0.1023593619465828
177,0.006248913845047355,0.08844257146120071
178,0.0061596527441658755,0.09046620875597
179,0.006244053892706605,0.08966769278049469
180,0.005743924088098786,0.08949563652276993
181,0.0056859034155918795,0.09436065703630447
182,0.006795388489792293,0.09129878878593445
183,0.00556194003332745,0.08769649267196655
184,0.006634217862632464,0.08749233931303024
185,0.006020891361615875,0.08335737884044647
186,0.005943504204465585,0.08539094030857086
187,0.006449424073269421,0.08610200136899948
188,0.005955614270219072,0.08521316945552826
189,0.007411518074910749,0.08467530459165573
190,0.008965917685153809,0.09114339202642441
191,0.008422220834869553,0.0926438570022583
192,0.010073789928785779,0.09939781576395035
193,0.00941340902142904,0.08286941051483154
194,0.01059421248818663,0.0851210281252861
195,0.008097481156106699,0.08665142953395844
196,0.006155503826977855,0.09892216324806213
197,0.006222630982202562,0.0917152687907219
198,0.006414073538458483,0.08658915758132935
199,0.005636878931810233,0.08867423236370087
200,0.005108797414736314,0.08637208491563797
201,0.0055308192142878064,0.09245995432138443
202,0.004744598701257597,0.08181855082511902
203,0.004423637042584067,0.08572723716497421
204,0.004180985678579997,0.08715565502643585
205,0.004568407549099489,0.09044409543275833
206,0.004521635714495047,0.0819936990737915
207,0.005878659708171406,0.07931351661682129
208,0.004842261811295016,0.08884649723768234
209,0.004414255457760936,0.08566688746213913
210,0.004521990510296415,0.08207275718450546
211,0.008886487176641821,0.08732679486274719
212,0.006504452241245996,0.10502464324235916
213,0.006523424535143104,0.09373470395803452
214,0.005465434639799324,0.0893416777253151
215,0.010571895516477525,0.08159257471561432
